session_id,account_login,basket_page,checkout_page,order_placed
64a75b79-3042,0,0,0,0
f3322fb7-8355,0,0,0,0
998c9955-6640,1,0,0,0
a088d98d-1709,1,0,0,0
24da270d-5980,0,1,0,0
e9124419-157,0,0,0,0
02bdddf6-2842,1,0,0,0
b953bb16-3118,1,0,1,1
47e4baaa-51,0,0,0,0
5c070ecf-7588,0,0,0,0
33ffd95d-7363,1,0,0,0
95038d05-7995,0,0,0,0
bcd25530-4462,0,1,0,0
06ec6753-150,0,0,0,0
7dd1cb48-5950,1,0,0,0
73ba14f9-2375,1,0,0,0
c4ca7a6e-7213,0,0,0,0
27444944-5882,0,0,0,0
e65220cb-3734,1,0,0,0
7ab0d58e-1324,1,0,0,0
de0c804f-9067,0,0,0,0
a29bcd24-2325,0,0,0,0
b49d1864-2242,1,0,0,0
b50f3265-1790,0,1,1,1
55e768be-1252,0,0,0,0
27ea9716-9325,0,0,0,0
e07852dc-632,0,0,0,0
e495be07-8066,0,0,0,0
563970f3-1976,0,0,0,0
e3454c6a-2876,0,0,0,0
3e226e9c-4698,0,0,0,0
1a784db8-8679,0,0,0,0
472898d8-6333,0,0,0,0
f2ad8591-8415,0,0,0,0
63bb8735-4008,0,1,0,0
b34f3d23-8884,0,0,0,0
e8488946-8856,1,0,0,0
1c7a46f3-4039,1,0,0,0
37845e02-3713,1,0,0,0
64de7d65-9480,1,0,0,0
e0acea0e-8687,0,0,0,0
7f610f98-4141,0,0,0,0
1eae3c2f-1171,1,0,0,0
73ff789c-6003,0,0,0,0
01bc6212-1240,1,0,0,0
43ff3154-3057,1,0,0,0
4bf278da-7097,0,1,0,0
e62511ce-3636,0,0,0,0
8a06917c-5681,1,0,0,0
62b612a1-1439,0,0,0,0
3ec7e84d-4248,0,0,0,0
c024031b-4032,0,1,0,0
f8d880e0-8159,1,0,0,0
79c39850-7279,0,0,0,0
39627b83-5642,1,0,0,0
ec54d1c1-9690,0,0,0,0
711b90bc-4482,0,0,0,0
082105a9-4219,0,0,0,0
340b97ad-2506,0,0,0,0
b67094bd-7469,0,0,0,0
d7724ff5-6502,0,0,0,0
83af28f3-7486,0,0,0,0
58dc43bd-3858,0,0,0,0
b1a5e3a2-9563,0,1,0,0
a4b02f79-7785,1,0,0,0
f8d9dd2b-4801,0,1,0,0
2c0de1a2-4665,1,1,0,0
e74a7ece-5300,1,0,0,0
be15e469-5275,0,0,0,0
98cfbcbd-5795,0,1,1,0
ad8b8e20-2378,0,0,0,0
366bf4c4-4593,0,0,0,0
bcf269a4-6821,0,0,0,0
4f057021-3868,0,1,1,1
dda24ec9-669,0,0,0,0
4e6d7bff-3425,0,0,0,0
ba1461e6-8024,0,0,0,0
bc9f4b78-1447,0,0,0,0
cc5f7007-1544,1,1,0,0
0bd84159-6976,0,1,1,0
461d8c82-8365,1,0,0,0
02224666-1662,0,0,0,0
c412f48a-9714,0,1,0,0
5c99bcee-2859,0,0,0,0
35e76c93-8376,0,0,0,0
97f5f00a-4151,1,0,0,0
b25070f7-9208,0,0,0,0
70498cab-8121,0,0,0,0
0a1af99a-9915,0,0,0,0
55d4c0e3-6228,0,0,0,0
0e086ee4-6998,0,0,0,0
045550b7-4373,0,0,0,0
ccaed461-7824,0,0,0,0
0d1dcf6c-6673,0,0,0,0
237cfccb-8748,1,0,0,0
0af6d494-1870,0,0,0,0
269423ca-1769,0,0,0,0
262dc1b7-2691,0,0,0,0
93587b03-2044,1,1,1,0
3fb26fc4-4996,0,0,0,0
eaaf9416-7854,0,0,0,0
a9fa8aaa-4832,1,1,0,0
4e5ee4fa-8403,0,0,0,0
a3c2e601-3668,1,0,0,0
97b5fdbf-9508,0,0,0,0
e5608714-8646,1,0,0,0
dc05c208-3646,0,0,0,0
a62a8977-2960,1,0,0,0
1295b016-4586,0,0,0,0
494af4c7-6722,0,0,0,0
c8aa8eb7-2423,0,0,0,0
8bf2d8d3-8424,0,0,0,0
ad436da9-1948,0,0,0,0
fc3165a7-4385,1,0,0,0
2ddc22bb-8002,1,0,0,0
cf696e83-7543,1,1,1,1
fcfca1e0-7016,1,0,0,0
4b367915-4307,0,0,0,0
a3055083-7853,0,1,1,1
9d6317f0-9201,0,0,0,0
9c13859f-5239,0,0,0,0
8d73ba91-7216,0,0,0,0
999095da-8878,0,0,0,0
86624b64-3548,0,0,0,0
49286afe-7411,1,0,0,0
e11df39b-5107,0,1,1,0
ea2232e4-4573,0,0,0,0
098820cd-9296,1,0,0,0
d353641a-1823,0,0,0,0
1a087341-6506,0,0,0,0
16c13e31-294,0,1,0,0
ea10bbbd-9967,1,0,0,0
5e5d7e3d-1008,0,0,0,0
992ec0cb-2473,0,0,0,0
e9efc616-7921,0,0,0,0
02a831bb-1077,1,0,0,0
53903bf5-2701,0,0,0,0
d86e149f-5110,0,0,0,0
eacb9ff6-7832,0,0,0,0
aea4acdb-1984,0,0,0,0
a2ff9bb8-7154,0,1,0,0
0a4290c9-6572,1,0,0,0
f6ba90b9-3153,0,0,0,0
5089999d-9941,0,0,0,0
4893c645-3048,1,0,0,0
2eda2404-5376,0,0,0,0
3957e967-4816,0,0,0,0
0ac0b0c6-4834,0,1,0,0
39c3d7d5-4787,0,1,0,0
719a9092-8066,0,0,0,0
9de25ccb-4312,0,0,0,0
130324e3-3489,0,1,1,1
fcd77061-2849,1,0,0,0
102ca9fe-1550,1,0,0,0
6dceeb1c-8446,0,0,0,0
18c133f6-9662,0,0,0,0
2c79bee7-4529,0,0,0,0
f948b43a-9645,1,0,0,0
668afe6b-9430,0,1,0,0
47a1aa48-2337,0,0,0,0
3bc1ee16-2280,0,0,0,0
e297bfb9-1597,0,0,0,0
5127aa1b-866,1,0,0,0
c702d327-2419,0,0,0,0
688ccf23-2178,1,0,0,0
44e0d51d-4506,0,0,0,0
906e3c7a-4805,0,0,0,0
fae6c129-4033,0,1,1,1
4d30e0b5-4339,0,1,1,1
abf9bf54-421,0,1,0,0
18ad0675-9394,1,0,0,0
b65c21df-6558,1,0,0,0
81e2d3b5-9942,0,0,0,0
f2fa7a10-5336,0,0,0,0
65125e60-6647,0,0,0,0
2ffa046a-2705,0,1,0,0
abea0907-7949,0,0,0,0
c60ff1aa-575,1,0,0,0
9c082ae2-2957,1,0,0,0
1928800c-9516,1,0,0,0
bba3f05a-1519,1,0,0,0
be75556c-6059,0,0,0,0
5e524970-7753,0,0,0,0
81042b6a-1464,1,1,1,1
7c099d2c-9031,0,0,0,0
155f7748-9196,0,0,0,0
fe6f963a-4442,1,1,0,0
1abdb0f9-1914,0,0,0,0
d6fcc92f-7533,0,0,0,0
292107b5-5039,0,0,0,0
6ea67c8d-5575,0,0,0,0
7abcc0fa-9118,0,0,0,0
99d0408b-6546,1,0,0,0
20b23e6c-9211,0,0,0,0
fc744d8b-9286,1,0,0,0
88465ca3-3260,0,0,0,0
f4fe17de-7631,0,0,0,0
12d63635-5606,1,0,0,0
baec6d29-7157,0,1,1,1
dd0bba85-9773,0,0,0,0
4ca5cd6d-6030,1,0,0,0
09297d71-7398,1,0,0,0
8dfb3485-4996,0,0,0,0
76728795-4283,1,0,0,0
a4f9681e-1705,0,0,0,0
56722202-244,1,0,0,0
8a0c177d-1690,0,1,0,0
9d74fef5-2377,0,0,0,0
2ad789ca-5626,1,0,0,0
9680216d-858,0,1,0,0
4e0a7204-7094,0,0,0,0
db0088ca-2353,0,0,0,0
d4b76213-6154,0,0,0,0
17ba9f4e-2257,0,0,0,0
6835232d-6431,0,0,0,0
d9f08e4a-2322,1,0,0,0
2119bc5a-997,0,0,0,0
f134ebeb-5418,0,0,0,0
45346342-5909,1,0,0,0
d449cb23-1559,0,0,0,0
f583fb78-3761,0,0,0,0
06cccbcc-7642,0,0,0,0
d897fd1e-7076,0,0,0,0
1b775f00-9555,0,1,0,0
362a1a38-7294,1,0,0,0
6cae8f41-2631,0,0,0,0
c4773ee6-903,0,0,0,0
636da54b-6717,0,0,0,0
d7cb41fd-701,0,0,0,0
1ccabf90-4756,0,0,0,0
b862065c-163,0,0,0,0
c329e082-6122,0,0,0,0
fb3614a9-4335,0,0,0,0
8f1938f9-4997,0,0,0,0
53f62e97-9545,0,0,0,0
285ab3d7-7104,1,0,0,0
bf73b5b3-4991,0,0,0,0
4dcc1c41-8463,0,0,0,0
ca410c91-8522,1,0,0,0
14140d67-4172,0,1,0,0
65ba8357-8851,0,0,0,0
a20be555-1922,0,1,1,1
cb6b7c82-2559,0,0,0,0
e12c7a56-2399,0,0,0,0
61d13c90-9558,0,0,0,0
a93357f6-5730,0,0,0,0
1c96f0c7-798,1,0,0,0
d18c5285-1065,0,0,0,0
e246736a-3561,1,0,0,0
e242495c-7460,0,0,0,0
3ee02492-895,0,0,0,0
18783be6-6083,1,0,0,0
6286910e-7336,0,0,0,0
b66ca769-8634,0,0,0,0
c4d16d79-6967,0,1,0,0
7f8b54af-224,0,0,0,0
f91debe2-6970,1,0,0,0
95cef6e6-2064,0,0,0,0
489520ac-548,0,0,0,0
ef4fd252-1563,0,0,0,0
29a6715b-199,1,0,0,0
e9f9ebfb-6959,0,0,0,0
cd121805-3191,0,0,0,0
01bf7b83-8383,1,1,1,1
437186cb-216,1,0,0,0
e89d2179-9412,0,1,0,0
9c7f7fc8-5142,0,0,0,0
5543577e-7493,1,0,0,0
9d3955e3-6148,1,1,0,0
d834837a-1993,0,0,0,0
1ed138db-5612,0,0,0,0
f0d35b35-1674,0,0,0,0
d6c884a0-7993,0,0,0,0
d984b4d1-8402,0,0,0,0
da603f02-6113,0,1,0,0
d0bf0304-9495,1,0,0,0
d4ddb635-2715,1,0,0,0
8824b6c5-6354,0,0,0,0
ef4b542a-8453,0,0,0,0
21e95158-1045,1,0,0,0
1000b886-2300,0,1,0,0
8c577ef9-8368,0,0,0,0
585d972a-8530,0,0,0,0
3cd2856e-4225,0,0,0,0
553168d6-4511,0,0,0,0
115d3bfe-7640,0,0,0,0
d69bbe3c-3949,0,0,0,0
29c6a39f-8361,1,0,0,0
bedf2202-1377,0,0,0,0
a5f156fd-8760,0,1,0,0
a5acc99d-7322,0,0,0,0
c4427e71-6782,0,0,0,0
8e8f3e69-4450,0,0,0,0
b52df91f-2385,0,0,0,0
9cf3a62d-6844,1,0,0,0
bc5798f2-985,0,0,0,0
23fae7e8-1926,0,0,0,0
4f38ffcd-8700,0,0,0,0
43fb5444-5097,1,0,0,0
88568ac5-5213,0,0,0,0
e23fb4ab-2882,0,0,0,0
aedf0471-4526,1,0,0,0
0685d767-3766,0,1,0,0
cd02378d-478,1,0,0,0
8c908a04-3827,0,0,0,0
2eb78d50-1485,0,0,0,0
17ffa3d8-7390,0,1,0,0
92caa2e6-393,1,1,0,0
2b25f304-400,0,0,0,0
683347f4-9955,1,0,0,0
a8eb05ab-9922,1,0,0,0
8ce49a14-9981,0,0,0,0
f40fdb31-3138,0,0,0,0
2388e921-1117,0,0,0,0
3fc4d1ab-7537,0,0,0,0
51490a37-3369,0,0,0,0
74ac272e-1419,1,0,0,0
570bb81b-9284,0,0,0,0
68cbf0b8-2802,0,0,0,0
64b6d7d3-9979,1,0,0,0
aeb5107f-1282,1,1,0,0
bbadd8ce-8642,0,1,0,0
797e0c75-9670,0,0,0,0
a8d4d4ec-1431,0,0,0,0
9212a625-4093,1,0,0,0
047f8408-9704,0,0,0,0
929ce632-7734,0,1,1,1
50b00c88-4013,1,0,0,0
d26ec186-7312,0,1,0,0
2b4a564a-5235,0,0,0,0
ce4e49fb-4166,0,0,0,0
23117746-1493,1,0,0,0
13a4a4dc-9213,1,0,0,0
c6a7ea1b-8277,0,0,0,0
bf29033d-9615,1,0,0,0
198cf03d-6146,0,0,0,0
75e821f6-6820,0,0,0,0
47fef238-6480,0,1,0,0
62bbb5ce-5926,1,1,0,0
50076304-9051,0,0,0,0
639334c5-2777,1,0,0,0
175bbac9-2849,1,0,0,0
fde65c04-1119,0,1,1,1
d40af206-202,1,0,0,0
16f5208f-6217,0,0,0,0
b20827da-2534,1,0,0,0
a925df84-1614,0,0,0,0
7e5a595d-516,0,1,0,0
914f5b44-6981,0,0,0,0
10a47771-2291,1,0,0,0
36e02d26-140,1,0,0,0
2355a5e7-5361,0,1,1,1
e8800b6b-5881,0,0,0,0
7be0b164-2844,1,0,0,0
b8856548-735,0,0,0,0
e783c297-9457,0,0,0,0
85d59253-5289,0,0,0,0
45130104-6626,0,0,0,0
b5991566-4546,1,1,1,1
23c5a7dd-1579,0,0,0,0
2a9779b7-1296,0,0,0,0
70e44f65-7027,1,0,0,0
d0fe9a15-6872,1,0,0,0
db125f1f-1932,1,1,1,1
de4c8ddc-9035,1,0,0,0
2c229990-4764,1,0,0,0
0ad0d622-4458,1,0,0,0
08afe3ba-9607,1,0,0,0
be22c1b3-7167,1,1,1,0
bacd1002-1222,1,0,0,0
ad5dd628-9874,0,0,0,0
de3933cb-1462,0,0,0,0
1b213d8a-3345,1,0,0,0
69a6e5af-9437,0,0,0,0
475240cd-6294,1,0,0,0
ab03a52f-484,0,0,0,0
8f025ee1-4952,0,0,0,0
646cbf1a-5178,1,1,0,0
1360535e-8012,0,0,0,0
d9f6873f-6932,1,1,1,0
33c0cd4b-2312,0,0,0,0
22b5e43f-7939,1,0,0,0
09103765-6059,1,0,0,0
798c5416-9403,0,0,0,0
ccf4b5e6-6516,0,0,0,0
c061a5f9-3536,0,0,0,0
b4fbfa6b-7243,0,0,0,0
4bd3e0ee-3336,0,0,0,0
aca3a4f5-6548,0,1,1,1
628c52c3-8050,1,0,0,0
7f6521af-5886,0,1,1,0
864b02bc-3128,1,0,0,0
b12fa279-4701,0,0,0,0
d96506c8-814,0,0,0,0
0bc85527-6567,1,0,0,0
f299d300-1187,0,0,0,0
2e3f8604-8691,0,0,0,0
eae039f4-4767,0,1,1,1
4e9dba42-6515,0,0,0,0
972e7e16-3753,0,0,0,0
27c2a4c3-3179,0,0,0,0
71bae061-4458,0,1,1,1
0f3dac89-4100,0,0,0,0
42494e5d-9459,0,0,0,0
e314977f-3253,0,0,0,0
fd0a3f04-9381,0,0,0,0
635512dc-2088,1,1,1,0
74dec763-6236,1,1,1,1
924bdd8d-7581,0,0,0,0
af24e48c-2037,0,0,0,0
0365b45b-4493,0,0,0,0
fbe43b3e-8241,0,1,0,0
cad54e89-4903,0,0,0,0
cd0e3c1b-459,0,0,0,0
d38fedab-4540,0,1,1,0
d2026324-9712,0,0,0,0
9de5e0f9-6034,0,0,0,0
87f2011d-197,1,0,0,0
ce86d630-8247,1,1,0,0
5c60436c-2283,0,0,0,0
1d3e75d6-8879,0,0,0,0
65f9a42e-5583,0,1,1,1
b6b91faa-5191,0,0,0,0
c7143e6e-7520,0,0,0,0
4cb62dfb-658,0,0,0,0
0bdbacb0-3645,1,0,0,0
8cbb1987-9816,1,0,0,0
5255150f-322,0,0,0,0
ae9b42ac-9873,0,0,0,0
bb103fbd-5290,1,1,1,1
e873be9e-4836,1,0,0,0
2e9d4728-2335,0,1,0,0
660bec80-8380,1,0,0,0
02c92f8a-8143,0,0,0,0
a1d81371-7869,1,0,0,0
2faf8f97-9047,0,1,0,0
23cb4639-2850,1,1,0,0
e9c2bdff-9219,0,0,0,0
c93a5515-7769,0,0,0,0
317ca58c-8287,0,0,0,0
901d5526-4345,1,0,0,0
9b056242-5957,0,1,0,0
6083431e-5287,0,0,0,0
242bc75f-9268,0,0,0,0
9985f2f5-7449,0,0,0,0
9059109e-4397,1,0,0,0
241a2939-8981,0,0,0,0
c58caec9-5653,1,0,0,0
c2620ccb-3889,1,0,0,0
11a15307-1237,0,0,0,0
3bff9074-2212,0,0,0,0
46fd44ab-3661,1,0,0,0
9e3f6f00-946,0,0,0,0
61db2bb5-8078,0,0,0,0
367a632f-6375,0,1,0,0
66ee5270-7354,1,0,0,0
e8dfe419-8169,0,0,0,0
7e2321c4-4178,1,1,1,1
1b3a98ed-8139,0,1,0,0
9e02cb17-1430,0,0,0,0
00fccd7b-5420,0,0,0,0
47d60be8-5128,0,0,0,0
f1be5c54-8124,0,0,0,0
6aba972b-6933,0,0,0,0
846cdcef-8324,0,1,1,0
6090dc0e-9486,0,1,0,0
7bbd421a-1570,0,0,0,0
6f42e83e-5931,1,1,0,0
fb5b0780-5120,0,0,0,0
8550bf9a-7909,1,0,0,0
dd405927-3576,1,0,0,0
ddf989da-7732,1,0,0,0
1c4bbac0-3728,0,0,0,0
9b508fbf-9398,0,0,0,0
7815ed34-6521,0,1,0,0
cbd2bb1d-9059,1,0,0,0
597aa90f-4663,0,1,1,0
a17c3902-3068,1,0,0,0
26103f47-6725,1,0,0,0
b8500333-913,0,0,0,0
542a2c12-6045,1,0,0,0
ec43f9f0-7461,1,0,0,0
f1091993-6737,0,0,0,0
051892a8-4613,0,0,0,0
f3195053-7027,1,0,0,0
a89022cb-8788,0,0,0,0
09cb4ec3-7872,0,0,0,0
4e48ff68-2684,0,1,0,0
8e31cc11-2607,0,0,0,0
369de98a-607,1,0,0,0
52de1800-8716,1,1,1,1
5030c0e7-8646,1,0,0,0
534cc568-301,0,0,0,0
81dfd9b7-8724,1,0,0,0
ff0c463e-7215,0,0,0,0
8aa00239-3532,1,0,0,0
cd26616a-969,0,0,0,0
63dd68f6-8175,0,0,0,0
2fd8c2ef-6033,0,1,0,0
5a4d9117-5809,0,0,0,0
68c5bf64-4209,0,0,0,0
d47cf354-4539,1,0,0,0
7fb38118-6444,1,0,0,0
cee6b855-2728,0,0,0,0
4abe82e3-2391,0,1,1,1
de875d7c-3770,0,0,0,0
8a87075a-8373,1,1,1,1
11e9f13a-2010,0,0,0,0
8abb365f-2909,0,0,0,0
be726fb1-9923,0,0,0,0
b76f6cb3-6988,0,1,1,1
48602a95-5644,1,0,0,0
979d0efa-7142,1,0,0,0
86e1fda4-4690,0,0,0,0
9e3041ae-743,0,1,0,0
389192a0-2706,0,1,1,0
d61a9e53-466,0,0,0,0
7f888267-6633,0,0,0,0
92e70806-8874,0,1,1,0
ada7e22d-2018,1,1,1,1
6743b02e-5663,1,0,0,0
eaa6b04d-2285,0,0,0,0
a5d22a87-7559,0,0,0,0
6948b140-9144,0,0,0,0
51884ab5-5132,0,0,0,0
4df5f613-3262,0,0,0,0
92a89369-8941,0,0,0,0
d0e05b3a-4746,0,0,0,0
91c45bd7-6659,0,0,0,0
42ea34dc-8097,0,0,0,0
33a69dfd-3434,0,1,1,1
99668377-4712,1,0,0,0
b4559a29-9159,0,0,0,0
f043d90c-4261,0,0,0,0
232b762f-3449,1,0,0,0
1eb28779-9090,0,1,0,0
b283d727-5016,1,1,0,0
d48be428-8200,0,0,0,0
89b21258-5696,1,0,0,0
0c11098b-3105,0,0,0,0
c6da5053-525,0,1,0,0
02c0e379-9150,0,0,0,0
10ae63c0-2249,0,0,0,0
3ae3c7a8-6681,1,0,0,0
0f0e37aa-4934,0,0,0,0
92cdc374-4492,0,1,0,0
34809c2a-5437,0,0,0,0
720b898e-9135,0,0,0,0
e2b68866-5255,1,0,0,0
5316bd55-4889,0,0,0,0
fb10f250-9384,1,0,0,0
d902d163-79,0,0,0,0
929c0feb-3389,1,0,0,0
891ae1f2-2865,0,0,0,0
da4e986c-1540,0,0,0,0
69e4d2f5-9498,0,0,0,0
9a3a1daf-4053,0,0,0,0
de27504c-676,1,0,0,0
deafc603-1743,1,0,0,0
389bc70e-6401,1,1,0,0
aef98c0f-9206,1,0,0,0
975e251d-2781,0,0,0,0
436eddf5-285,1,0,0,0
306c470e-6094,0,0,0,0
d5f3fb2b-678,1,1,1,1
20487a6a-7898,1,1,1,0
3269d93a-2798,0,0,0,0
4488d70f-5865,0,0,0,0
29d66821-8543,1,0,0,0
677725ac-2513,0,0,0,0
3a951447-899,0,0,0,0
8f86da2d-9040,1,0,0,0
b3df7382-2719,1,0,0,0
4f23d8c6-2430,0,0,0,0
b1da5f19-4201,0,0,0,0
a64fac25-3662,0,0,0,0
90b32682-1859,1,0,0,0
3ef2fc07-8275,0,1,0,0
9b17761a-1586,1,0,0,0
c6d19f5c-7687,1,0,0,0
f2e296eb-7371,1,0,0,0
82ddfdd1-9617,0,1,0,0
e05da114-8894,1,0,0,0
44ab6502-9461,0,1,1,1
a6b5436b-4030,0,0,0,0
a5a39d96-7931,0,0,0,0
11ea0234-4649,1,0,0,0
db55d322-4309,1,1,0,0
0dac42c9-38,0,0,0,0
c2e52ea0-2324,0,0,0,0
64fce705-4108,0,1,0,0
03daa2b5-3988,0,0,0,0
4668e10a-6947,1,0,0,0
690b65eb-656,0,1,0,0
77342021-470,0,0,0,0
1a14b1eb-9468,0,0,0,0
31ae3851-7574,0,1,0,0
22f51515-8111,1,0,0,0
26571e53-630,0,0,0,0
053f1e29-4315,1,0,0,0
7c76a4ed-1771,1,0,0,0
c6199d65-8485,0,0,0,0
29dff44d-3979,0,0,0,0
170d696f-4121,1,0,0,0
79282e23-332,1,0,0,0
f3778a42-2656,1,1,1,1
680df677-6967,0,0,0,0
d049a5c3-8805,1,0,0,0
68dc3a9e-396,1,0,0,0
af7cefbc-6228,1,0,0,0
b4c287fe-1335,0,0,0,0
1b6db273-4055,0,0,0,0
2039fbc3-4792,0,0,0,0
d1c4367c-7194,0,0,0,0
4259e405-582,0,0,0,0
e2c3eeb7-7716,1,0,0,0
9f8bf7c3-9678,0,0,0,0
3764b592-2240,0,0,0,0
424aceb9-9745,1,0,0,0
5169932e-9162,1,1,0,0
2d90b35e-5100,0,0,0,0
cdf8bb04-9361,0,0,0,0
6ae4d925-4931,0,0,0,0
f0890c71-3871,1,0,0,0
e5cc52ce-76,1,0,0,0
1ee63696-8237,1,0,0,0
fc5632b9-2925,1,1,0,0
898b0b19-2432,1,0,0,0
974815b1-7991,0,0,0,0
b46d9c2e-2423,0,0,0,0
5a617c1f-6924,0,0,0,0
cc0215ae-8310,1,0,0,0
94fa0673-36,0,0,0,0
4e4b852e-3797,1,1,0,0
12b20879-7142,0,1,1,1
15d92ad1-7331,0,0,0,0
1c531d0f-4053,0,0,0,0
f5affbc6-1304,1,0,0,0
8d4a0088-7038,0,0,0,0
8157dd2b-7383,1,1,1,1
9e13013a-98,0,0,0,0
db47b33b-994,0,0,0,0
63759113-3686,0,0,0,0
a945628b-7349,0,0,0,0
d606c2f7-6530,1,1,0,0
fa9a7e30-6879,0,1,0,0
1a08929f-891,1,0,0,0
9f99ef4e-4528,0,0,0,0
0f8bc4d0-3319,0,0,0,0
8365a04d-837,0,1,1,0
d5443a16-1252,0,0,0,0
4227d8d6-5973,0,0,0,0
4b1653e1-8888,0,0,0,0
63f0539f-4106,1,0,0,0
147a96c3-9985,0,0,0,0
d3395c48-1554,0,0,0,0
d434f2cd-6263,1,0,0,0
b79a59ed-9995,0,0,0,0
234cff4b-7216,0,0,0,0
874253eb-8473,1,0,0,0
8e10763f-9888,0,0,0,0
84dbef53-6837,0,0,0,0
886c0b3c-1585,0,0,0,0
71aa0dcf-8160,1,0,0,0
e33d1988-2457,0,0,0,0
1a3e3e02-7964,0,0,0,0
957f7046-2241,0,0,0,0
923baf71-1652,0,0,0,0
3bfccad8-2499,1,0,0,0
13729e91-2377,1,0,0,0
8046473a-7233,0,0,0,0
1f551e2d-9547,1,0,0,0
cf1c1438-1891,0,0,0,0
b7b2b6f6-4917,0,0,0,0
60e46355-9351,0,0,0,0
42457162-3671,1,0,0,0
0ab7391d-9820,0,0,0,0
54aad972-6068,0,1,0,0
3a9c2522-8202,0,0,0,0
1ba0f162-1705,1,0,0,0
84e297db-3023,0,0,0,0
5db0347e-927,1,0,0,0
3c0e5b63-6745,1,0,0,0
9a7a0f93-2084,0,1,1,1
2d1810fa-9920,1,0,0,0
a9ef43cd-4043,1,0,0,0
e585144a-3613,0,0,0,0
a3b17218-379,0,0,0,0
dbbc0c5c-4327,0,1,0,0
8d8cae5e-9095,0,0,0,0
c8051703-3875,0,0,0,0
5dfd41ee-5604,0,0,0,0
65b96745-2829,1,0,0,0
5fb6ba46-1555,0,0,0,0
d10ad328-1837,1,1,0,0
5b1896f1-3183,0,0,0,0
633f327a-9569,1,0,0,0
4abd5f49-8250,1,0,0,0
b1755729-5161,0,0,0,0
95f7bdc0-6128,1,1,0,0
b69e762c-7891,0,1,1,1
7d32ffe0-7767,1,0,0,0
52e6892f-5546,0,0,0,0
13f4e204-4625,0,0,0,0
6b309c1b-7905,1,0,0,0
196fcb43-1233,0,0,0,0
45380ae9-6791,1,1,1,1
a9720da4-5241,0,0,0,0
4ccdd8c5-6581,1,0,0,0
ae1a02d0-2183,0,0,0,0
24eba188-522,0,0,0,0
bd896ed0-3718,1,1,1,1
35264971-354,0,0,0,0
9383d3b8-3385,0,0,0,0
18827c2a-6845,0,0,0,0
8e795fd6-2154,0,0,0,0
ac9fe2c3-7700,0,0,0,0
55935636-226,0,1,0,0
257c2a44-9632,0,0,0,0
b755e5cf-3979,0,0,0,0
9a799c44-554,1,0,0,0
0cc0b7ab-9864,0,0,0,0
5a43c663-3426,0,0,0,0
ed627426-1417,1,0,0,0
9f938ac1-2623,0,0,0,0
d2d17bee-3521,0,0,0,0
713e823f-8642,1,0,0,0
0fabbab1-6646,1,0,0,0
d57118fb-6414,0,0,0,0
dbe2a5cc-7737,1,0,0,0
8c0561be-8239,1,0,0,0
169df5b9-2189,0,0,0,0
711e52a9-6096,0,0,0,0
617633dc-5200,1,0,0,0
6ba8eb32-2488,1,0,0,0
1db71431-1815,1,0,0,0
d59e03dc-6496,0,0,0,0
ef52dcda-2719,0,0,0,0
f5bd3906-210,1,0,0,0
16ee40d7-852,0,0,0,0
49fd1edb-3361,0,0,0,0
b4d28c83-2768,0,0,0,0
56e8145d-3550,0,0,0,0
499b2023-2057,1,0,0,0
bd32ec46-6226,0,1,0,0
7d14846c-9478,0,1,0,0
4b51733e-5325,0,0,0,0
c91278a4-934,1,0,0,0
eb73e320-7026,1,0,0,0
09219ce8-2312,1,0,0,0
7ae51014-9959,1,1,1,1
093abe50-4824,0,0,0,0
d6105bc6-4875,1,0,0,0
3b4a1508-9478,1,1,1,1
c19ac920-9431,0,0,0,0
ba15e284-2897,0,0,0,0
0f226122-4730,0,0,0,0
b6312cc5-8079,1,0,0,0
63759fc3-6683,0,1,1,1
2de530cc-1073,1,1,0,0
70abd0cd-719,0,1,0,0
ff5d4b75-3521,0,0,0,0
7da4c6ae-2173,1,0,0,0
cc981639-798,0,0,0,0
790cb070-8121,0,1,0,0
521b8dd5-9654,0,0,0,0
426a2222-7465,0,1,0,0
957d00ad-5185,1,0,0,0
b6a65d32-1558,0,0,0,0
d5b10a0c-7657,0,0,0,0
7af70d04-6419,0,0,0,0
37c0021b-9030,0,0,0,0
f2bf64e3-5424,0,1,0,0
33288d8b-715,1,1,0,0
a8d9f1e2-2835,0,1,0,0
bfbfd026-1102,0,0,0,0
3bb840e8-9379,0,0,0,0
f775331a-8000,0,0,0,0
9e696c1f-9182,0,0,0,0
233dcef7-3375,0,0,0,0
9553ca52-6070,0,1,0,0
fa2b3f5c-2198,0,0,0,0
a8a9a39f-3546,0,0,0,0
d05f92fa-8670,0,0,0,0
53256baf-2387,0,0,0,0
7001c5e6-4784,0,0,0,0
2fa9c828-4121,0,0,0,0
cf98dad4-1643,0,0,0,0
c42fd182-7423,0,0,0,0
89d166ae-5441,1,1,1,1
045eaa2a-1835,0,0,0,0
6b729c05-3474,0,1,0,0
34455d0b-6915,0,0,0,0
fbfd77a8-7612,1,0,0,0
a2f7a411-8489,0,0,0,0
28267d2b-4145,1,1,0,0
f4eea317-8067,0,0,0,0
9577075a-3177,1,0,0,0
63c799a0-2672,0,0,0,0
ff9892b0-4914,0,0,0,0
31991ad2-2917,0,0,0,0
c6c94b49-7143,1,0,0,0
bc6323ce-7134,1,0,0,0
a5b451f5-8255,0,0,0,0
7ee15305-3262,1,0,0,0
